Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
26,0,1,647,2,2,4,46,4,4,4,11092,19418,4,0,20,3,2,2,8,1,2,8,2,2,3,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False
21,0,1,415,29,1,4,61,2,2,1,6756,12170,8,1,19,3,1,0,1,3,2,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
45,0,1,1361,17,3,3,61,3,3,4,19999,12471,9,0,18,3,1,0,14,6,3,10,10,1,3,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True
37,0,2,1400,15,5,3,52,3,1,4,7009,20004,6,1,11,4,4,1,8,2,3,6,0,4,4,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
34,1,1,881,15,1,4,55,1,1,4,7074,12035,8,0,18,3,3,0,2,6,4,1,1,1,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
31,0,1,1378,4,4,3,66,1,3,3,13246,14951,8,0,19,3,1,2,4,0,1,2,2,2,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
55,1,1,960,15,1,1,55,2,1,3,7803,9944,0,1,25,3,1,3,13,3,3,1,1,0,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
36,0,2,208,14,1,4,49,4,3,3,6451,9473,6,0,11,3,4,2,5,0,4,5,5,1,5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
32,0,1,518,16,4,4,81,2,4,3,18505,6455,9,1,11,3,2,1,8,3,4,2,2,1,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
35,0,1,1371,5,5,1,53,3,1,2,4624,17170,7,0,18,4,3,1,7,2,1,5,0,1,3,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
51,0,0,201,14,3,1,82,4,1,3,9113,14554,6,0,20,3,4,0,6,2,1,1,1,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
25,1,1,1128,29,4,1,90,4,1,3,5577,4784,5,0,16,3,3,1,4,4,3,4,4,4,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
27,0,1,1388,6,5,1,37,2,4,3,7430,3320,2,1,25,4,3,1,2,0,4,1,0,1,1,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
29,0,2,407,10,3,4,90,2,2,3,13505,3399,3,1,18,3,1,3,3,4,4,3,3,1,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
32,0,1,361,5,4,4,73,2,4,1,14962,23540,0,0,23,3,2,3,2,6,2,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
30,0,0,416,1,2,1,82,2,2,2,13496,5483,9,0,25,3,2,0,11,6,2,1,1,1,1,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
46,0,1,649,7,5,3,52,4,1,4,11082,22317,3,0,15,3,2,3,6,0,4,6,6,1,3,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
52,0,1,261,13,1,3,74,3,1,4,13883,12012,8,0,14,3,4,0,21,0,4,14,0,5,4,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
50,0,1,600,27,2,3,47,4,1,3,3320,12321,5,0,18,3,2,3,6,2,1,6,5,3,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
41,0,1,813,7,5,1,49,3,1,1,5189,24721,7,0,16,3,1,2,15,4,4,15,11,0,2,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
42,0,1,510,3,1,2,35,3,4,1,19999,16938,1,0,12,3,1,0,8,5,2,6,3,2,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
45,0,2,1282,5,2,4,64,1,2,1,10121,15234,1,0,24,3,1,3,3,1,3,1,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
22,0,1,749,6,4,2,83,2,1,2,6383,18330,5,1,11,4,2,0,1,0,4,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
38,0,0,971,1,2,3,46,1,1,4,8132,10484,9,0,21,3,4,1,1,5,3,0,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False
19,0,1,800,10,3,1,34,3,1,4,2543,14503,6,0,16,3,2,1,1,1,2,1,0,0,1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
36,0,1,457,23,1,3,82,2,1,1,6790,25482,8,1,23,3,3,1,11,1,2,10,3,0,7,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
48,0,0,916,11,3,2,87,1,2,1,8253,14793,3,0,22,3,2,0,4,0,3,1,1,0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
25,0,1,1215,25,1,2,35,2,1,1,7097,19046,8,0,25,3,1,3,2,2,2,1,1,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
33,0,2,666,12,4,2,81,1,1,1,5893,21600,3,1,15,3,1,1,9,3,1,9,3,1,9,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
34,0,2,899,4,1,3,57,3,2,2,8942,24437,5,0,18,4,1,3,2,1,3,1,1,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
26,0,2,714,5,5,4,83,1,2,4,4292,17168,3,0,15,3,3,1,8,1,1,7,0,2,1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
32,0,1,1192,10,2,4,64,2,1,1,5163,7891,3,1,25,3,3,0,1,6,1,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
42,0,1,759,18,1,1,43,4,2,3,16279,18768,3,0,21,3,3,2,11,2,3,5,5,3,0,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
36,0,1,201,10,1,2,59,4,1,3,3401,15692,2,0,24,3,4,3,2,3,2,2,1,2,1,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
30,0,1,1019,22,2,1,88,2,2,3,17072,26640,3,0,17,3,2,0,10,3,2,0,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False
50,0,2,922,22,5,4,75,2,2,2,6841,25502,1,0,18,3,1,2,4,2,3,1,0,0,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
35,0,1,749,8,2,1,67,2,3,1,10755,8754,9,0,15,3,1,0,5,3,4,3,0,0,2,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
35,1,0,920,6,4,4,41,3,5,4,19999,23225,7,0,17,3,2,2,7,4,1,3,0,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
41,0,1,1367,29,1,3,38,3,2,4,7935,19438,2,0,19,3,3,1,4,0,4,2,0,2,2,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False
30,0,1,721,18,3,2,30,1,1,4,7102,5637,2,0,13,3,3,1,2,0,1,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
31,1,1,554,8,5,4,58,3,2,2,12233,23265,8,0,15,3,1,3,8,4,3,4,2,3,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
25,0,1,1155,24,1,3,46,3,3,3,6797,19673,5,0,13,3,2,1,3,6,1,0,0,0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
18,0,1,1333,23,1,3,61,4,2,4,19744,20272,4,0,11,3,2,1,0,5,2,0,0,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
29,1,1,1435,28,4,3,56,1,1,2,2277,10100,7,0,15,3,1,2,9,1,1,8,0,1,0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
42,0,2,752,13,4,3,58,4,1,2,5106,7708,9,0,24,3,1,0,1,5,1,1,1,1,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
37,0,1,678,8,2,2,61,1,4,4,12752,7233,9,0,19,4,4,1,3,2,4,3,0,3,2,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
21,1,1,211,12,4,2,81,4,3,4,10387,18149,8,1,17,3,3,0,1,1,2,0,0,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
32,0,2,404,21,2,3,57,2,2,3,5245,5774,9,1,23,3,1,0,2,3,3,0,0,0,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
49,0,1,1330,21,1,1,50,2,3,1,9360,7834,8,0,12,4,1,2,2,1,4,0,0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
34,0,1,498,24,5,2,91,1,1,4,9641,24056,2,1,24,3,2,0,4,6,3,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
35,0,1,915,3,2,1,69,4,1,1,9360,5850,8,1,15,3,1,0,8,0,1,7,2,0,0,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
45,0,1,406,19,5,4,62,1,1,1,7274,7284,9,0,24,4,2,0,2,3,1,1,1,0,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
46,0,0,209,2,3,3,69,2,2,3,4291,14636,7,0,25,3,3,3,1,0,3,1,0,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
31,1,1,151,1,4,1,31,2,2,2,9331,23268,4,0,17,4,2,2,1,3,3,0,0,0,0,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
45,1,1,492,5,1,2,35,1,4,4,8768,5896,6,0,20,3,2,1,11,1,1,3,2,3,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
46,0,2,391,29,3,4,60,2,1,1,5134,6377,1,0,20,3,4,0,10,0,1,7,5,2,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False
19,0,2,1000,18,4,3,49,4,4,2,6395,22952,0,0,19,3,1,0,1,0,4,1,1,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
34,0,1,312,17,1,2,39,3,1,3,4546,3189,2,0,20,3,2,0,2,3,2,1,0,0,1,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False
32,0,2,1416,26,5,4,72,1,1,4,7355,4406,2,1,21,3,2,3,7,0,4,5,3,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
25,0,2,898,21,5,2,97,3,4,4,19999,2778,1,0,21,4,4,3,2,3,3,1,1,1,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
18,0,2,625,16,1,3,69,1,1,4,4350,15171,6,0,22,4,4,3,0,3,1,0,0,0,0,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
23,0,1,515,19,4,4,75,3,1,4,9154,22294,6,0,21,3,3,1,4,0,3,3,0,1,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
23,0,1,1198,8,5,1,52,3,4,2,19999,26508,2,0,23,4,2,0,5,4,2,1,1,1,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
39,0,1,836,17,3,4,48,3,3,1,6791,18714,8,0,16,3,2,0,15,3,1,9,5,0,5,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
45,0,1,355,23,2,3,54,3,4,1,6275,26062,8,1,19,3,1,3,3,0,2,1,1,1,1,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
18,0,2,440,28,2,1,62,3,2,2,7459,18953,8,1,14,3,3,0,0,5,4,0,0,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
35,0,0,1453,25,1,3,40,4,2,4,9402,18687,9,0,20,3,2,3,11,1,2,2,1,0,2,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
31,0,1,305,27,3,1,68,3,2,2,12163,10236,8,1,19,3,2,0,7,4,3,5,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
38,0,1,1125,8,5,3,81,4,1,4,2814,9998,2,0,25,3,1,2,4,5,3,1,0,1,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
45,0,1,1047,29,3,1,87,2,1,2,6144,17139,1,0,11,3,4,2,14,6,4,5,1,5,2,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
39,0,1,383,2,2,3,74,2,2,4,9914,15582,1,0,21,3,3,2,9,1,3,4,2,1,1,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
37,0,1,1025,11,3,4,95,1,2,3,5673,8049,0,0,22,4,1,3,19,3,1,18,4,2,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
31,0,2,835,18,5,2,73,4,2,4,7056,15316,7,0,11,4,1,2,3,3,1,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
24,0,1,1005,17,4,3,79,4,4,1,10991,9626,4,1,16,3,3,0,2,5,2,2,1,2,1,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
40,0,1,1366,4,3,2,95,2,4,3,19999,4289,1,0,20,3,1,0,7,0,2,2,2,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
32,0,1,328,3,1,4,65,2,1,1,12533,4819,4,1,22,3,1,1,2,5,2,2,0,2,2,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
20,0,2,1394,11,5,3,82,4,1,3,8163,3296,2,0,17,3,3,2,2,6,1,2,2,0,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
32,0,1,1258,2,4,3,92,2,2,1,12546,10817,3,0,22,3,1,2,9,1,4,6,0,2,0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
53,0,1,473,8,1,3,63,2,1,1,7765,4600,3,0,25,3,1,3,6,3,2,6,0,1,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False
35,0,1,297,19,2,1,88,1,1,4,9493,2792,4,0,18,3,3,2,2,4,1,1,1,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
39,0,1,718,10,2,4,36,4,2,3,15844,8198,4,0,14,3,4,0,8,2,2,4,0,1,1,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
38,0,1,1461,20,1,1,53,2,1,2,4459,7017,7,0,24,3,1,2,2,1,3,0,0,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
29,0,2,729,11,5,4,86,4,3,4,19999,23711,6,1,15,3,2,1,5,5,4,4,0,2,4,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
39,0,1,667,8,5,4,99,1,1,4,5117,20944,0,0,13,3,3,2,16,3,3,16,1,0,1,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
42,0,1,141,20,1,4,44,1,1,4,10744,2964,5,0,12,3,2,0,17,2,2,17,2,1,7,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
56,1,0,1372,13,3,1,46,3,2,4,7714,10802,7,0,22,4,3,3,7,3,1,2,2,2,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
30,0,1,1446,11,2,4,33,4,5,4,19999,22120,3,0,21,3,3,3,9,4,4,8,5,1,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
51,0,1,1195,5,1,3,53,2,5,3,19999,22429,9,0,17,3,2,3,11,5,1,6,0,5,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
32,0,1,1230,2,1,3,57,2,4,3,19763,17279,5,0,12,3,3,1,2,0,4,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
39,0,1,545,20,2,1,57,3,1,1,3784,22088,0,0,24,3,1,0,4,4,1,3,0,0,0,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
43,0,1,786,20,1,1,63,1,2,3,11924,22567,7,0,13,3,2,1,17,5,2,7,6,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
37,0,2,497,16,2,1,46,4,4,3,19999,14619,2,0,20,3,2,0,3,0,1,1,1,1,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
39,0,1,189,24,5,4,42,3,2,1,8145,17829,9,0,18,3,1,1,10,5,3,10,3,0,3,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
